종목코드,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,지배비율,순차입금,시가총액,현재가,PER,업종,시장
034730,1227033.0,1481145.0,1452195.7,1523373.0,18185.0,119911.0,111601.4,132941.38,0.3931,496014.83,437191,603000,,석유와가스,KOSPI
068270,41625.0,55304.0,63606.18,71216.47,11685.0,18550.0,22666.59,25636.65,0.9934,26085.71,425922,183100,55.43,제약,KOSPI
012450,267029.0,323988.0,346782.83,370515.72,30893.0,46496.0,57204.44,63569.33,0.651,67515.16,529556,1027000,7.98,우주항공과국방,KOSPI
105560,812307.0,,,,85177.0,94214.0,95762.0,98427.44,0.9917,,616093,173700,4.77,은행,KOSPI
034020,170579.0,183496.0,205117.87,229429.53,7627.0,11308.0,16235.73,20569.27,0.6411,45793.89,573302,89500,183.04,기계,KOSPI
096770,802961.0,1041172.0,953858.83,954075.42,4487.0,87325.0,45473.17,43849.75,0.8956,261185.73,233293,138000,53.47,석유와가스,KOSPI
012330,611181.0,650053.0,693787.76,730347.64,33575.0,37881.0,42546.68,46080.27,0.9977,-89091.2,372755,415000,6.52,자동차부품,KOSPI
267260,40795.0,46914.0,55468.73,64687.21,9953.0,12324.0,15512.33,18903.79,1.0,-8268.76,262423,728000,11.43,전기장비,KOSPI
035420,120350.0,137894.0,156966.87,181629.26,22081.0,22059.0,25820.65,30081.16,0.9978,-37918.97,326204,214500,36.25,양방향미디어와서비스,KOSPI
329180,175806.0,247791.0,266723.5,286262.4,20375.0,40521.0,47403.88,54808.53,1.0,-49151.16,466553,444500,463.89,조선,KOSPI
010140,106500.0,128097.0,146560.74,159870.39,8622.0,13814.0,19722.53,23461.33,1.0,-1987.7,187440,21300,,조선,KOSPI
009540,299332.0,344955.0,375328.42,403395.0,39045.0,61594.0,73613.75,84268.83,0.7857,-110945.45,245229,346500,38.59,조선,KOSPI
042700,5767.0,8196.0,11239.0,13148.0,2514.0,3822.0,5617.0,6843.0,1.0,-862.95,233038,244500,22.48,반도체와반도체장비,KOSPI
035720,80991.0,83383.0,89654.32,97198.25,7320.0,10367.0,11835.47,13471.0,0.892,-90183.57,156822,35400,,양방향미디어와서비스,KOSPI
086280,295664.0,331591.0,345729.82,359207.5,20730.0,21592.0,23576.06,24881.25,0.9987,-5446.09,152250,203000,6.77,항공화물운송과물류,KOSPI
207940,45570.0,54951.0,64069.0,68466.8,20692.0,24162.0,28197.58,30980.9,0.9985,-9473.01,666590,1440000,92.82,제약,KOSPI
298040,59685.0,71938.0,85610.93,100314.0,7470.0,11259.0,15560.64,20219.31,0.9856,5156.8,264258,2834000,13.02,전기장비,KOSPI
010950,342470.0,422388.0,398713.93,379444.5,2356.0,44210.0,33031.21,28125.0,1.0,75316.31,179457,159400,8.55,석유와가스,KOSPI
010120,49658.0,65171.0,79628.13,93659.47,4264.0,7140.0,10279.75,13348.6,1.0,8044.96,300750,200500,10.66,전기장비,KOSPI
006800,292830.0,583885.0,482449.33,504779.0,19151.0,47798.0,26153.73,27203.73,0.9718,,190329,35050,18.04,증권,KOSPI
079550,43069.0,51232.0,60791.87,71271.07,3194.0,4487.0,6274.2,8410.13,1.0,16723.11,146520,666000,16.41,우주항공과국방,KOSPI
017670,170992.0,176591.0,180127.6,184044.25,10732.0,19601.0,20848.25,22035.6,1.0,82031.19,198466,92400,10.03,무선통신서비스,KOSPI
051910,459322.0,560191.0,633172.08,696066.33,11809.0,12713.0,38502.17,53851.08,0.7851,307180.26,190599,270000,29.2,화학,KOSPI
000270,1141409.0,1257144.0,1313757.32,1365253.33,90781.0,102394.0,112935.0,121668.0,1.0,-211997.07,489578,125400,4.59,자동차,KOSPI
000150,197841.0,218424.0,252348.5,284230.0,10627.0,18125.0,25064.08,31031.0,0.5085,54570.67,201937,1247000,,복합기업,KOSPI
272210,36642.0,45384.0,51632.14,59467.21,1199.0,2486.0,4530.57,5778.43,1.0,17248.57,131677,69700,9.39,우주항공과국방,KOSPI
030200,282442.0,273992.0,280121.53,286045.95,24691.0,21112.0,22520.74,23547.68,0.9322,95653.68,136848,54300,8.85,다각화된통신서비스,KOSPI
005490,690949.0,736143.0,760856.11,786273.29,18271.0,30943.0,38169.56,44148.65,0.9027,179179.05,260308,328500,24.88,철강,KOSPI
009150,113145.0,143412.0,183218.45,234175.28,9133.0,19468.0,37338.5,58742.22,0.9622,-2270.93,1023304,1370000,28.11,전자장비와기기,KOSPI
018260,139299.0,144026.0,151545.0,159241.93,9571.0,8237.0,10686.6,11809.86,0.9821,-57031.26,177969,230000,18.97,IT서비스,KOSPI
011200,108914.0,128212.0,118255.15,115315.69,14612.0,16139.0,10364.85,8811.92,1.0,-65426.06,199495,21150,10.71,해운사,KOSPI
000720,310629.0,269155.0,285921.37,307392.47,6530.0,8707.0,11267.42,13735.47,0.7654,6231.61,146321,131400,7.32,건설,KOSPI
010130,165879.0,239348.0,238733.43,247067.33,12319.0,22605.0,19968.86,21588.83,0.9981,60740.67,253189,1213000,23.24,비철금속,KOSPI
278470,15273.0,30830.0,42386.26,52186.44,3655.0,7667.0,10744.37,13393.0,0.9986,-1952.48,141142,377000,17.59,화장품,KOSPI
078930,251841.0,286613.0,281332.2,283044.0,29361.0,51915.0,36700.0,36994.0,0.8262,61654.03,115655,124500,2.98,석유와가스,KOSPI
055550,646820.0,,,,70234.0,80830.0,84632.75,87826.2,0.993,,531418,113200,4.78,은행,KOSPI
086790,689436.0,,,,53509.0,59870.0,62471.88,65090.5,0.9849,,375335,136800,3.74,은행,KOSPI
064350,58390.0,68409.0,77107.0,88300.33,10056.0,10831.0,13178.38,16499.13,0.9972,-24542.29,137847,126300,18.03,우주항공과국방,KOSPI
033780,65797.0,69880.0,,,13437.0,15328.0,,,,6188.53,176270,169800,13.14,담배,KOSPI
047810,36964.0,53948.0,66974.47,75347.0,2692.0,3570.0,5910.07,7433.4,0.9915,27887.67,124573,127800,21.76,우주항공과국방,KOSPI
000810,247785.0,,,,26591.0,31986.0,37928.08,36586.31,1.0,,288869,647000,7.31,손해보험,KOSPI
003490,252255.0,282575.0,280124.27,287559.09,11136.0,11594.0,22211.36,25969.91,1.0,192096.56,110834,30100,8.32,항공사,KOSPI
011070,218966.0,254999.0,268909.47,283138.25,6650.0,12757.0,14683.26,17479.81,1.0,9425.44,128986,545000,10.03,전자장비와기기,KOSPI
006400,132667.0,159606.0,198718.5,246444.0,-17224.0,3662.0,14401.15,24802.33,0.8596,106775.0,427103,530000,16.63,전기제품,KOSPI
003670,29387.0,32950.0,42661.25,55245.93,328.0,1008.0,1814.31,2833.13,0.8926,35152.63,160637,180600,968.71,화학,KOSPI
005830,230479.0,,,,23840.0,,,,0.7872,,122682,187300,3.41,손해보험,KOSPI
066570,892009.0,966485.0,1010770.71,1052523.07,24784.0,46395.0,49360.82,60193.13,0.8057,41258.6,333914,205000,25.82,전자제품,KOSPI
323410,30863.0,,,,6494.0,7390.0,8803.58,9725.45,,,104489,21900,38.29,은행,KOSPI
307950,42521.0,48242.0,54888.63,64241.5,2553.0,2817.0,3535.75,4487.86,0.9754,-4619.81,105719,385500,42.1,IT서비스,KOSPI
071050,194661.0,419870.0,417760.0,419820.0,23453.0,40741.0,32826.14,33520.62,0.9973,,107273,192500,5.34,증권,KOSPI
028050,90288.0,107192.0,128984.38,141388.95,7921.0,9821.0,11916.38,13245.84,0.9729,-36619.52,96334,49150,7.54,건설,KOSPI
259960,33266.0,48533.0,51974.0,55694.0,10544.0,14543.0,15712.61,16851.73,0.9919,-21242.54,97672,213500,15.84,게임엔터테인먼트,KOSPI
005940,136989.0,360954.0,335076.0,334831.0,14206.0,23365.0,20340.8,20576.54,0.9675,,98393,26650,6.51,증권,KOSPI
180640,2984.0,,,,-75.0,,,,0.9738,823.32,99075,148400,12.72,항공사,KOSPI
003230,23518.0,31414.0,37694.36,42878.18,5242.0,7338.0,8947.86,10469.45,1.0,424.07,97251,1291000,12.89,식품,KOSPI
047050,323736.0,351532.0,361221.77,371022.77,11653.0,14688.0,15554.77,16386.54,0.9582,67614.96,95526,54300,16.28,무역회사와판매업체,KOSPI
047040,80546.0,81084.0,90644.89,102088.44,-8154.0,8310.0,8159.17,9186.44,0.988,31023.76,82058,19970,3.37,건설,KOSPI
443060,19827.0,23403.0,26506.7,30631.3,3501.0,4185.0,5358.9,6713.7,1.0,-5145.06,95271,212500,30.44,조선,KOSPI
006260,318700.0,410612.0,434859.8,457396.89,10526.0,19999.0,22439.8,25550.67,0.6272,104616.6,94380,302500,6.88,전기장비,KOSPI
090430,42528.0,47233.0,51709.94,56098.06,3358.0,4846.0,5614.82,6373.29,0.9568,-8086.94,81890,140000,55.59,화장품,KOSPI
007660,10880.0,16061.0,22066.89,25819.44,2047.0,3444.0,5128.67,6235.56,1.0,408.18,80970,110300,39.81,반도체와반도체장비,KOSPI
161390,212023.0,225572.0,237660.47,247939.8,18411.0,21857.0,24492.24,26218.6,0.9549,35329.27,79528,64200,7.81,자동차부품,KOSPI
352820,26499.0,48682.0,43022.65,46571.22,493.0,2847.0,4894.9,5471.89,0.9687,-7203.21,78196,181400,51.84,방송과엔터테인먼트,KOSPI
000880,747854.0,927340.0,963340.0,1000900.0,41469.0,74220.0,89260.0,96820.0,0.3107,46978.59,73754,138300,7.95,복합기업,KOSPI
064400,61295.0,65698.0,71548.25,77959.27,5518.0,5821.0,6680.42,7375.27,0.9971,-10425.1,71114,73400,13.5,IT서비스,KOSPI
016360,148739.0,310320.0,284730.0,285430.0,13757.0,23242.0,20844.07,21165.21,1.0,,77959,87300,6.28,증권,KOSPI
039490,171217.0,387734.0,339228.5,334113.5,14882.0,22984.0,19067.25,19518.93,1.0,,71603,273000,6.62,증권,KOSPI
009830,133331.0,181850.0,194469.77,203644.54,-3648.0,8727.0,12809.46,14612.62,0.9835,128985.87,65556,29150,,에너지장비및서비스,KOSPI
021240,49636.0,56966.0,64071.25,71289.5,8787.0,10133.0,11836.0,12775.5,1.0,25247.31,70626,99800,8.96,가정용기기와용품,KOSPI
000500,25457.0,32528.0,38910.0,45020.0,792.0,1382.0,2870.0,4140.0,1.0,4290.98,67744,227500,7.75,전기장비,KOSPI
005387,1862545.0,1939054.0,2027830.2,2127367.9,114679.0,114487.0,132356.96,142401.33,0.9145,1025242.74,64893,185600,4.67,자동차,KOSPI
267270,37765.0,95282.0,105208.57,113469.14,1709.0,7862.0,9423.43,11463.43,1.0,9841.04,66420,138600,7.31,기계,KOSPI
377300,9584.0,12932.0,15015.17,17974.17,504.0,1700.0,2023.67,2468.67,0.8745,-44393.61,62902,46500,2624.66,IT서비스,KOSPI
326030,7067.0,9778.0,11873.38,13877.27,2039.0,3470.0,4678.13,6051.4,1.0,-3330.46,65157,83200,,제약,KOSPI
032640,154517.0,153950.0,158064.33,161264.22,8921.0,11498.0,12333.17,13168.06,1.0,45084.03,63155,14880,7.17,무선통신서비스,KOSPI
128940,15475.0,17597.0,17887.22,19011.65,2578.0,3668.0,3096.44,3116.82,0.9094,90.87,60340,471000,30.88,제약,KOSPI
062040,5019.0,6852.0,8807.3,11180.22,1786.0,2554.0,3384.4,4380.78,1.0,-2155.58,61592,201000,21.35,전기장비,KOSPI
241560,87919.0,94797.0,99540.33,102948.33,6861.0,8558.0,9375.33,10349.83,1.0,-3060.2,60102,62700,5.48,기계,KOSPI
000100,21866.0,23466.0,25638.33,28680.2,1044.0,1300.0,2044.33,3025.67,1.0,-959.87,58230,79100,41.11,제약,KOSPI
175330,46305.0,,,,9523.0,10225.0,10891.0,11507.33,0.9766,,58381,31300,3.83,은행,KOSPI
353200,10653.0,16029.0,19953.08,23316.23,491.0,2763.0,4066.38,5050.54,0.9995,-2162.12,49368,99900,54.91,전자장비와기기,KOSPI
088350,274364.0,,,,11472.0,17330.0,17680.0,18712.0,0.7668,,50809,5850,3.24,생명보험,KOSPI
001440,36360.0,43980.0,46800.29,52789.57,1286.0,2290.0,2566.14,3257.14,0.9727,5639.37,56348,28750,17.94,전기장비,KOSPI
029780,43829.0,46925.0,47337.5,49162.5,8537.0,8148.0,8496.67,8763.33,0.9989,,53874,46500,6.15,카드,KOSPI
138930,101525.0,,,,9027.0,10035.0,11143.71,11736.92,0.9741,,47836,15590,3.62,은행,KOSPI
052690,5188.0,5769.0,7367.2,9142.8,355.0,646.0,949.6,1513.1,0.9892,-830.03,54502,142600,72.68,전기유틸리티,KOSPI
271560,33324.0,37958.0,40567.64,42730.44,5583.0,6454.0,7063.86,7555.44,0.9831,-12166.55,47869,121100,12.19,식품,KOSPI
066970,21549.0,35884.0,43501.79,51865.92,-1568.0,2206.0,2375.79,3179.85,0.9836,14382.17,46258,113700,,전기제품,KOSPI
034220,258101.0,253470.0,263881.86,270728.86,5170.0,9649.0,14046.0,17013.43,0.9524,119989.1,44700,8940,,디스플레이패널,KOSPI
005385,1862545.0,1939054.0,2027830.2,2127367.9,114679.0,114487.0,132356.96,142401.33,0.9145,1025242.74,43531,186500,4.67,자동차,KOSPI
036570,15069.0,27904.0,32130.29,33888.15,161.0,5231.0,6051.65,6297.0,0.9735,-14930.01,45566,211500,24.89,게임엔터테인먼트,KOSPI
000990,13972.0,16680.0,18680.0,21110.0,2773.0,4010.0,5280.0,5840.0,0.9941,-9156.2,44984,103400,9.87,반도체와반도체장비,KOSPI
454910,330.0,,,,-595.0,,,,,-1686.94,44920,69300,,기계,KOSPI
004020,227332.0,239793.0,248778.67,254146.59,2192.0,3698.0,6798.33,7874.29,0.8954,81868.27,43837,32850,10.56,철강,KOSPI
051900,63555.0,64646.0,67810.0,70681.23,1707.0,3796.0,4488.21,4941.08,0.9705,-11373.38,43429,290000,44.06,화장품,KOSPI
011790,18400.0,24877.0,29587.5,34605.0,-3050.0,-688.0,762.5,2495.0,0.8883,22288.37,43002,86700,,화학,KOSPI
001450,181104.0,,,,12610.0,,,,0.9812,,42880,50300,4.82,손해보험,KOSPI
002380,64838.0,68820.0,71938.0,74602.2,4276.0,4534.0,5024.6,5373.2,1.0,42230.96,42964,500000,9.55,건축자재,KOSPI
001040,450188.0,472677.0,490172.5,513301.25,25277.0,24702.0,27642.0,30864.13,0.4718,168752.98,38222,131000,17.28,복합기업,KOSPI
008930,13570.0,,,,1387.0,,,,1.0,856.68,39462,57700,23.82,제약,KOSPI
010060,33801.0,41113.0,45935.43,50756.29,-576.0,3468.0,5565.43,6588.86,0.8039,9586.85,40234,215500,2.95,화학,KOSPI
082740,13711.0,15541.0,21435.43,24796.43,1301.0,2273.0,3720.86,4694.0,1.0,-1676.54,38094,45650,,조선,KOSPI
004170,69295.0,73096.0,76284.65,79712.0,4800.0,7892.0,8712.76,9376.0,0.8355,39443.1,38206,404500,7.66,백화점과일반상점,KOSPI
018880,108837.0,113387.0,117890.45,123224.72,2704.0,4270.0,4976.7,5558.33,0.9894,28264.69,35406,3450,80.7,자동차부품,KOSPI
023530,137384.0,142934.0,147104.93,150734.0,5470.0,8001.0,8680.0,9351.93,0.9307,119784.62,33324,117800,12.17,백화점과일반상점,KOSPI
111770,40636.0,45224.0,47373.86,50145.17,5144.0,6425.0,7164.71,7986.83,1.0,-7396.17,33189,74900,3.92,"섬유,의류,신발,호화품",KOSPI
036460,357273.0,368817.0,373667.71,371109.71,21012.0,25453.0,24047.57,24802.0,1.0,330240.39,32679,35400,,가스유틸리티,KOSPI
022100,10752.0,9993.0,11930.0,14487.0,604.0,404.0,735.0,1161.0,0.9898,-2469.25,32611,21450,122.78,IT서비스,KOSPI
161890,27224.0,31934.0,35967.17,39563.83,2396.0,3457.0,4115.33,4660.89,0.7806,10641.17,33283,141000,236.22,화장품,KOSPI
028670,54329.0,69167.0,70375.46,72012.69,4919.0,6763.0,6810.92,6990.85,1.0,41405.81,32502,6080,8.15,해운사,KOSPI
375500,74024.0,70566.0,71572.84,76883.35,3870.0,5745.0,5756.84,6461.47,0.9968,-10892.93,30413,78600,8.24,건설,KOSPI
103590,20446.0,23476.0,25219.75,26766.0,1512.0,2524.0,2766.0,3117.0,1.0,-439.49,32426,68000,12.22,전기장비,KOSPI
336260,4548.0,5002.0,8281.4,9893.0,-1057.0,-750.0,442.0,749.0,0.9955,5482.62,32256,49250,,에너지장비및서비스,KOSPI
011780,69151.0,79501.0,77695.58,78041.83,2718.0,5425.0,4421.17,4739.5,0.9999,-853.11,31145,123800,9.57,화학,KOSPI
006360,124503.0,109331.0,118579.24,127537.56,4378.0,4156.0,5918.19,6944.5,0.8664,40469.93,30167,35250,,건설,KOSPI
035250,14767.0,14785.0,15080.56,16184.88,2353.0,2219.0,2201.0,2580.0,1.0,-29273.88,31770,14850,10.04,"호텔,레스토랑,레저",KOSPI
031210,27587.0,,,,3757.0,,,,0.9999,,30337,43450,12.94,손해보험,KOSPI
251270,28351.0,29197.0,29755.11,30875.0,3525.0,3272.0,3717.17,3985.43,0.9756,1205.57,29396,35350,,게임엔터테인먼트,KOSPI
012750,28894.0,29506.0,31310.75,32895.0,2346.0,2061.0,2536.75,2694.0,0.9999,-1579.0,30095,79200,12.03,상업서비스와공급품,KOSPI
192820,23988.0,29686.0,34597.83,39242.35,1958.0,2567.0,3152.39,3698.53,0.9575,7500.21,30076,265000,25.11,화장품,KOSPI
017800,24674.0,26300.0,29100.0,31900.0,2092.0,2140.0,2190.0,2300.0,1.0,3217.22,29241,74800,5.52,기계,KOSPI
139130,80410.0,,,,5832.0,6314.0,6889.31,7286.08,0.9753,,29202,18440,3.7,은행,KOSPI
004800,24317.0,26120.0,26903.33,29156.67,3930.0,5440.0,5300.0,5786.67,0.8386,13984.24,27856,166400,15058.38,복합기업,KOSPI
302440,6514.0,6932.0,7617.5,8263.0,-1235.0,-1054.0,-400.5,-240.0,1.0,-2892.36,28833,36750,247.72,제약,KOSPI
009420,1552.0,1702.0,1968.25,2083.0,-9.0,42.0,111.0,53.33,0.6334,147.99,28419,54400,659.6,제약,KOSPI
097950,273426.0,293036.0,305031.77,316568.8,12336.0,12092.0,13996.15,15484.0,0.7027,115284.69,27549,183000,13.75,식품,KOSPI
085620,51884.0,,,,1945.0,2065.0,2393.0,2472.0,1.0,,26847,19860,9.31,생명보험,KOSPI
282330,90612.0,95156.0,99195.88,103369.0,2539.0,3071.0,3401.5,3662.47,0.9999,-4201.09,25684,148600,11.59,백화점과일반상점,KOSPI
450080,3925.0,,,,-654.0,,,,,6767.06,25458,35950,2210.54,전기제품,KOSPI
026960,5329.0,,,,453.0,,,,0.9892,-7694.47,25424,25500,12.53,식품,KOSPI
003690,67044.0,,,,4709.0,,,,1.0,,25819,14610,4.16,손해보험,KOSPI
383220,19340.0,20943.0,,,4686.0,5358.0,,,,-2633.84,25398,66300,8.04,"섬유,의류,신발,호화품",KOSPI
007340,36757.0,45957.0,48911.0,52148.5,5279.0,6950.0,7449.0,8137.0,0.8907,15626.15,25452,43500,2.66,자동차부품,KOSPI
004370,35143.0,37575.0,39609.79,40808.45,1839.0,2320.0,2488.43,2638.82,0.9955,-10975.06,25365,417000,14.4,식품,KOSPI
489790,17909.22,20334.0,23415.0,25948.67,1622.67,2034.0,2967.33,3731.0,1.0,1530.85,24260,48050,49.78,통신장비,KOSPI
001720,24664.0,31714.0,,,1361.0,1958.0,,,0.9554,,24216,147300,7.21,증권,KOSPI
004990,155396.0,157191.0,162650.0,169163.33,2394.0,3529.0,4472.67,5370.0,0.6531,76316.01,24218,24300,,복합기업,KOSPI
011170,184830.0,208712.0,192122.91,195097.27,-9431.0,-590.0,503.91,3593.91,0.7997,77206.58,24553,57400,,화학,KOSPI
005850,52399.0,56065.0,59556.83,63106.0,4071.0,4425.0,4791.33,5491.83,0.9708,-7022.77,23596,50800,4.94,자동차부품,KOSPI
279570,13348.0,,,,1171.0,1164.0,1986.0,2838.0,,,23571,5810,19.7,은행,KOSPI
204320,94548.0,98356.0,104232.43,109676.05,3571.0,4116.0,4714.48,5334.95,0.8881,13563.97,22821,48600,13.63,자동차부품,KOSPI
005440,80916.0,84747.0,88446.25,92216.5,2741.0,3442.0,3781.5,4114.0,0.7629,-3765.19,23181,12640,0.33,복합기업,KOSPI
483650,5197.0,7557.0,9889.18,12182.75,1015.0,1642.0,2222.24,2805.5,0.9996,-1973.9,22897,182800,22.35,화장품,KOSPI
081660,44686.0,47481.0,48556.83,49294.0,4748.0,6081.0,6235.33,6360.0,0.6584,13756.9,21847,41150,55.22,"섬유,의류,신발,호화품",KOSPI
000240,14576.0,14411.0,15601.0,16860.0,4116.0,4211.0,4716.0,5340.0,1.0,-351.78,22784,24000,7.91,자동차부품,KOSPI
009970,48950.0,,,,7355.0,,,,0.6063,-15021.19,22229,171600,2.86,"섬유,의류,신발,호화품",KOSPI
103140,50486.0,61752.0,64505.23,66722.25,2974.0,4266.0,3867.08,4143.92,1.0,10110.41,21971,78400,7.02,비철금속,KOSPI
018670,76763.0,97382.0,91116.5,96055.5,4428.0,4734.0,4975.0,5175.5,0.7579,26026.17,22524,243000,4.32,가스유틸리티,KOSPI
030000,45469.0,45472.0,48017.3,50198.25,3369.0,3286.0,3564.09,3687.88,0.9936,-5074.79,21777,18930,11.69,광고,KOSPI
069960,42303.0,43044.0,46381.24,48606.76,3779.0,4180.0,5122.71,5595.24,0.9829,13062.4,21673,100500,,백화점과일반상점,KOSPI
051600,15765.0,16338.0,17096.6,17637.2,1401.0,1757.0,1935.7,2010.8,1.0,-2782.69,21802,48450,9.42,전기유틸리티,KOSPI
014680,8840.0,9886.0,11256.0,13562.25,1562.0,1822.0,2247.2,2974.25,0.9715,948.65,21372,198000,24.43,화학,KOSPI
007070,119574.0,125145.0,129283.53,133490.21,2921.0,3627.0,3915.07,4113.07,1.0,19593.92,21027,25150,116.78,백화점과일반상점,KOSPI
139480,289704.0,290773.0,302361.08,307692.7,3225.0,4184.0,5655.92,6053.5,0.8272,114500.08,20945,75900,,백화점과일반상점,KOSPI
073240,47013.0,51016.0,53579.7,56200.25,5759.0,6245.0,6612.5,7463.75,0.9331,12484.08,20798,7240,9.81,자동차부품,KOSPI
112610,29316.0,28480.0,32400.0,33191.63,3203.0,3043.0,3380.8,2642.75,0.9778,7948.04,20390,48350,152.75,에너지장비및서비스,KOSPI
002790,46232.0,,,,3680.0,,,,0.4246,-16403.41,19956,26100,23.54,화장품,KOSPI
181710,25162.0,29730.0,33019.36,37076.88,1324.0,1959.0,2455.18,3073.25,0.7827,-4584.32,19619,59900,,IT서비스,KOSPI
457190,4115.0,,,,16.0,,,,1.0,1556.56,19461,64400,,화학,KOSPI
020150,6775.0,9100.0,13221.75,17243.0,-1452.0,-512.0,361.63,1173.33,0.8308,-375.89,19113,36500,,전자장비와기기,KOSPI
089860,29188.0,30497.0,32314.5,34097.4,3125.0,3506.0,3833.0,4151.2,1.0,44991.09,18009,49600,8.47,도로와철도운송,KOSPI
000155,197841.0,218424.0,252348.5,284230.0,10627.0,18125.0,25064.08,31031.0,0.5085,54570.67,17145,429000,,복합기업,KOSPI
439260,12281.0,13276.0,13713.17,14941.5,2941.0,3647.0,3749.17,4301.83,1.0,-6298.42,17997,47250,9.17,조선,KOSPI
462870,2945.0,2151.0,2173.5,3758.2,1814.0,1082.0,1039.8,2313.0,1.0,-5410.08,18327,31200,23.34,게임엔터테인먼트,KOSPI
475150,3856.41,5550.33,2126.0,1658.0,529.98,659.0,847.83,832.5,1.0,3383.52,17374,51000,14.86,에너지장비및서비스,KOSPI
071970,4024.0,6064.0,7656.6,8911.0,759.0,1550.0,2117.0,2604.0,1.0,-4232.94,17029,50200,10.56,조선,KOSPI
000120,122847.0,132514.0,137548.64,143196.27,5081.0,4698.0,5340.18,5899.18,0.9451,38229.46,16790,73600,12.91,항공화물운송과물류,KOSPI
023590,174950.0,,,,15593.0,,,,0.437,-482973.99,16687,38550,3.55,증권,KOSPI
008770,40683.0,40123.0,41498.31,43757.33,135.0,1976.0,2457.92,2836.08,1.0,9742.49,16523,42100,30.43,백화점과일반상점,KOSPI
006040,95837.0,102554.0,106629.67,110630.0,5161.0,5742.0,6005.33,6140.0,0.9467,21050.03,16619,37650,7.18,식품,KOSPI
120110,48734.0,53155.0,55417.5,57748.5,1089.0,2780.0,2985.83,3361.83,0.951,22920.57,16500,55100,31.52,화학,KOSPI
294870,41470.0,38457.0,47789.94,48136.29,2486.0,5214.0,7038.0,6523.86,1.0,12767.84,15290,23200,5.56,건설,KOSPI
020560,72668.0,,,,-3452.0,,,,0.631,60195.1,16356,7940,7.29,항공사,KOSPI
001120,167063.0,188307.0,186882.5,189408.67,2922.0,4662.0,4639.0,4750.0,0.8778,18965.43,15465,39900,9.73,무역회사와판매업체,KOSPI
322000,4927.0,6959.0,8534.0,,412.0,1432.0,1665.0,,1.0,-1668.73,15008,134000,,에너지장비및서비스,KOSPI
001800,33931.0,39428.0,40128.0,42150.0,4877.0,6071.0,6291.0,6750.0,0.36,-12314.71,15340,25500,10.68,식품,KOSPI
011210,84816.0,90885.0,96189.87,101408.15,2044.0,2188.0,2666.6,2987.0,0.9502,-2845.84,15311,56300,19.36,자동차부품,KOSPI
009155,113145.0,143412.0,183218.45,234175.28,9133.0,19468.0,37338.5,58742.22,0.9622,-2270.93,14448,497000,28.11,전자장비와기기,KOSPI
006280,19913.0,19881.0,21101.0,22768.77,692.0,726.0,980.77,1277.46,0.884,8941.9,14842,127000,,제약,KOSPI
001430,36516.0,41013.0,43819.73,45625.2,984.0,1654.0,2244.27,2590.3,0.9918,12059.87,14865,41450,6.95,철강,KOSPI
